cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,4096,4608,16384,torch.float8_e4m3fn,68,0,307.0339,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2014.36,587.41,0.0
256,4096,5120,640,torch.float8_e4m3fn,102,0,28.9248,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,928.05,1653.99,0.0
256,4096,5120,1280,torch.float8_e4m3fn,102,0,42.5949,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1260.41,1261.64,0.0
256,4096,5120,3200,torch.float8_e4m3fn,47,0,80.2905,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1671.65,889.7,0.0
256,4096,5120,5120,torch.float8_e4m3fn,138,0,121.2408,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1771.25,735.14,0.0
256,4096,5120,6400,torch.float8_e4m3fn,158,0,135.91,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1975.1,742.59,0.0
256,4096,5120,25600,torch.float8_e4m3fn,138,0,505.012,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2126.17,550.23,0.0
256,4096,6400,5120,torch.float8_e4m3fn,40,0,148.8986,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1802.81,713.02,0.0
256,4096,7168,8192,torch.float8_e4m3fn,156,0,206.7372,a8w8_bpreshuffle_256x160x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2326.8,730.37,0.0
256,4096,8192,1024,torch.float8_e4m3fn,86,0,49.3525,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1392.42,1614.75,0.0
256,4096,8192,2048,torch.float8_e4m3fn,143,0,80.1603,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1714.55,1151.13,0.0
256,4096,8192,3584,torch.float8_e4m3fn,33,0,117.1442,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2053.18,948.82,0.0
256,4096,8192,7168,torch.float8_e4m3fn,33,0,196.6543,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2446.1,789.15,0.0
256,4096,8192,8192,torch.float8_e4m3fn,33,0,221.6286,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2480.53,757.0,0.0
256,4096,8192,28672,torch.float8_e4m3fn,33,0,686.9896,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2800.84,610.53,0.0
256,4096,9216,16384,torch.float8_e4m3fn,95,0,554.8485,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2229.35,529.16,0.0
256,4096,10240,8192,torch.float8_e4m3fn,106,0,283.3828,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2424.97,710.44,0.0
256,4096,12800,5120,torch.float8_e4m3fn,40,0,270.4291,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1985.26,707.64,0.0
256,4096,13312,16384,torch.float8_e4m3fn,154,0,842.3709,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2121.04,468.04,0.0
256,4096,14336,8192,torch.float8_e4m3fn,158,0,387.5867,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2482.21,692.58,0.0
256,4096,16384,2048,torch.float8_e4m3fn,102,0,160.9167,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1708.2,1094.73,0.0
256,4096,16384,4096,torch.float8_e4m3fn,33,0,255.2978,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2153.39,854.31,0.0
256,4096,16384,6656,torch.float8_e4m3fn,33,0,407.5508,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2192.0,663.8,0.0
256,4096,16384,8192,torch.float8_e4m3fn,33,0,471.5371,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2331.76,640.44,0.0
256,4096,16384,13312,torch.float8_e4m3fn,33,0,740.5043,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2412.82,549.42,0.0
256,4096,16384,26624,torch.float8_e4m3fn,33,0,1511.0293,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2364.89,449.68,0.0
256,4096,26624,16384,torch.float8_e4m3fn,33,0,1553.947,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2299.57,464.25,0.0
256,4096,51200,5120,torch.float8_e4m3fn,33,0,979.1344,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2193.25,717.52,0.0
256,4096,53248,16384,torch.float8_e4m3fn,33,0,2910.6751,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2455.38,472.65,0.0
256,4096,57344,8192,torch.float8_e4m3fn,33,0,1497.7395,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2569.4,649.7,0.0
256,8192,800,5120,torch.float8_e4m3fn,69,0,67.6989,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,991.28,873.67,0.0
256,8192,1280,8192,torch.float8_e4m3fn,158,0,83.0796,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2067.88,1186.41,0.0
256,8192,2304,16384,torch.float8_e4m3fn,149,0,311.0895,a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1988.09,674.13,0.0
256,8192,2560,8192,torch.float8_e4m3fn,158,0,155.4584,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2210.22,836.39,0.0
256,8192,4608,16384,torch.float8_e4m3fn,154,0,561.2735,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2203.83,508.15,0.0
256,8192,5120,640,torch.float8_e4m3fn,143,0,50.4892,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1063.34,1830.21,0.0
256,8192,5120,1280,torch.float8_e4m3fn,143,0,77.0321,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1393.89,1310.17,0.0
256,8192,5120,3200,torch.float8_e4m3fn,40,0,139.3777,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1925.96,907.49,0.0
256,8192,5120,5120,torch.float8_e4m3fn,154,0,215.948,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1988.89,704.07,0.0
256,8192,5120,6400,torch.float8_e4m3fn,40,0,242.9206,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2210.07,696.04,0.0
256,8192,5120,25600,torch.float8_e4m3fn,154,0,938.5635,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2288.05,452.47,0.0
256,8192,6400,5120,torch.float8_e4m3fn,40,0,270.3545,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1985.8,664.2,0.0
256,8192,7168,8192,torch.float8_e4m3fn,158,0,385.4824,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2495.76,631.08,0.0
